area,city,store_code,small_class_code,日期,月份,第几周,节假日,当天是否放假,本次节假日天数,星期,早上天气状态,晚上天气状态,最高气温,最低气温,早晚气温均值,每日温差,早上风向,早上风力,晚上风向,晚上风力,商圈整理修改,上一周总销量,上周每天平均销量,上周每天平均销量(round),上周对应星期销量,上月日平均销量,上月周平均,近一个月平均销量,sales_number
4|华北区,401|北京,BJACL,10102,2018/3/22,3,12,0,0,0,4,晴 ,多云,17,4,10.5,4.5,南风,<3级,西南风,<3级,O|办公类,349,69.8,70,43,65.2,279.75,17.42105263,85
4|华北区,401|北京,BJACL,10102,2018/3/23,3,12,0,0,0,5,多云 ,多云,19,5,12,1.5,东北风,<3级,北风,<3级,O|办公类,349,69.8,70,88,65.2,498.75,17.42105263,7
4|华北区,401|北京,BJACL,10102,2018/3/26,3,13,0,0,0,1,多云 ,多云,26,8,17,5,南风,<3级,南风,<3级,O|办公类,344,68.8,69,85,65.2,279.75,16.05263158,26
4|华北区,401|北京,BJACL,10102,2018/3/27,3,13,0,0,0,2,晴 ,多云,27,11,19,2,南风,<3级,东北风,<3级,O|办公类,344,68.8,69,75,65.2,279.75,15.89473684,5
4|华北区,401|北京,BJACL,10102,2018/3/28,3,13,0,0,0,3,多云 ,晴,25,9,17,-2,东风,<3级,南风,<3级,O|办公类,344,68.8,69,69,65.2,279.75,12.68421053,66
4|华北区,401|北京,BJACL,10102,2018/3/29,3,13,0,0,0,4,晴 ,晴,19,7,13,-4,南风,<3级,南风,<3级,O|办公类,344,68.8,69,63,65.2,279.75,15.47368421,2
4|华北区,401|北京,BJACL,10102,2018/3/30,3,13,0,0,0,5,多云 ,多云,17,8,12.5,-0.5,南风,<3级,南风,<3级,O|办公类,344,68.8,69,52,65.2,498.75,14.10526316,27
4|华北区,401|北京,BJACL,10102,2018/4/2,4,14,0,0,0,1,多云 ,多云,26,11,18.5,6,东北风,<3级,东北风,3～4级,O|办公类,296,59.2,59,87,65.2,279.75,24.18181818,4
4|华北区,401|北京,BJACL,10102,2018/4/3,4,14,0,0,0,2,多云 ,阴,13,4,8.5,-10,东北风,3～4级,东北风,<3级,O|办公类,296,59.2,59,59,65.2,279.75,24.27272727,66
4|华北区,401|北京,BJACL,10102,2018/4/4,4,14,1,1,0,3,雨夹雪 ,小雪,8,0,4,-4.5,东风,<3级,北风,<3级,O|办公类,296,59.2,59,42,65.2,279.75,26.18181818,2
4|华北区,401|北京,BJACL,10102,2018/4/8,4,14,0,1,2,7,晴 ,晴,18,5,11.5,7.5,南风,<3级,南风,<3级,O|办公类,296,59.2,59,0,65.2,336,25.90909091,20
4|华北区,401|北京,BJACL,10102,2018/4/9,4,15,0,0,0,1,多云 ,多云,20,7,13.5,2,东风,<3级,北风,<3级,O|办公类,265,66.25,66,86,65.25,352.75,23.59090909,4
4|华北区,401|北京,BJACL,10102,2018/4/10,4,15,0,0,0,2,扬沙 ,晴,24,8,16,2.5,西北风,4～5级,北风,<3级,O|办公类,265,66.25,66,64,65.25,249.75,23.18181818,32
4|华北区,401|北京,BJACL,10102,2018/4/11,4,15,0,0,0,3,晴 ,晴,24,9,16.5,0.5,西南风,3～4级,东北风,<3级,O|办公类,265,66.25,66,56,65.25,249.75,23.22727273,1
4|华北区,401|北京,BJACL,10102,2018/4/12,4,15,0,0,0,4,多云 ,小雨,22,7,14.5,-2,东南风,<3级,北风,<3级,O|办公类,265,66.25,66,0,65.25,501.25,22.81818182,12
4|华北区,401|北京,BJACL,10102,2018/4/13,4,15,0,0,0,5,小雨 ,多云,12,6,9,-5.5,南风,<3级,西北风,<3级,O|办公类,265,66.25,66,0,65.25,500.75,20.81818182,5
4|华北区,401|北京,BJACL,10102,2018/4/16,4,16,0,0,0,1,多云 ,多云,25,11,18,9,南风,<3级,南风,<3级,O|办公类,300,60,60,74,66.0125,389,20.81818182,34
4|华北区,401|北京,BJACL,10102,2018/4/17,4,16,0,0,0,2,多云 ,晴,25,12,18.5,0.5,南风,<3级,南风,<3级,O|办公类,300,60,60,52,66.0125,389,21.36363636,1
4|华北区,401|北京,BJACL,10102,2018/4/18,4,16,0,0,0,3,多云 ,多云,27,14,20.5,2,西南风,<3级,西南风,<3级,O|办公类,300,60,60,57,66.0125,389,21.22727273,16
4|华北区,401|北京,BJACL,10102,2018/4/19,4,16,0,0,0,4,多云 ,多云,26,13,19.5,-1,东南风,4～5级,东南风,3～4级,O|办公类,300,60,60,54,66.0125,389,20.13636364,1
4|华北区,401|北京,BJACL,10102,2018/4/20,4,16,0,0,0,5,多云 ,小雨,29,14,21.5,2,南风,4～5级,南风,3～4级,O|办公类,300,60,60,63,66.0125,391.25,19.86363636,7
4|华北区,401|北京,BJACL,10102,2018/4/23,4,17,0,0,0,1,多云 ,多云,19,9,14,-7.5,东北风,3～4级,北风,3～4级,O|办公类,313,62.6,63,66,63.5625,383,19.63636364,0
4|华北区,401|北京,BJACL,10102,2018/4/24,4,17,0,0,0,2,多云 ,多云,23,10,16.5,2.5,北风,3～4级,西南风,<3级,O|办公类,313,62.6,63,54,63.5625,383,19.22727273,2
4|华北区,401|北京,BJACL,10102,2018/4/25,4,17,0,0,0,3,多云 ,多云,25,11,18,1.5,南风,3～4级,南风,<3级,O|办公类,313,62.6,63,61,63.5625,383,15.45454545,5
4|华北区,401|北京,BJACL,10102,2018/4/26,4,17,0,0,0,4,晴 ,晴,26,12,19,1,西北风,<3级,东风,3～4级,O|办公类,313,62.6,63,76,63.5625,383,15.36363636,55
4|华北区,401|北京,BJACL,10102,2018/4/27,4,17,0,0,0,5,晴 ,晴,24,12,18,-1,西南偏南风,4,西南偏南风,4,O|办公类,313,62.6,63,56,63.5625,360,16.68181818,1
4|华北区,401|北京,BJACL,10102,2018/4/28,4,17,0,0,0,6,晴 ,晴,27,17,22,4,西南风,3～4级,西南风,<3级,O|办公类,313,62.6,63,0,63.5625,518.25,16.5,6
4|华北区,401|北京,BJACL,10102,2018/5/2,5,18,0,0,0,3,多云 ,晴,25,13,19,-3,北风,3～4级,西北风,3～4级,O|办公类,378,63,63,68,62.0125,162.5,13.77272727,27
4|华北区,401|北京,BJACL,10102,2018/5/3,5,18,0,0,0,4,晴 ,晴,24,10,17,-2,南风,3～4级,南风,<3级,O|办公类,378,63,63,70,62.0125,265,14.90909091,197
4|华北区,401|北京,BJACL,10102,2018/5/4,5,18,0,0,0,5,晴 ,多云,27,16,21.5,4.5,西南风,<3级,北风,<3级,O|办公类,378,63,63,61,62.0125,412.75,22.63636364,11
4|华北区,401|北京,BJACL,10102,2018/5/7,5,19,0,0,0,1,晴 ,晴,28,12,20,-1.5,南风,<3级,南风,<3级,O|办公类,188,62.66666667,63,0,62.9625,428.5,22.95454545,37
4|华北区,401|北京,BJACL,10102,2018/5/8,5,19,0,0,0,2,晴 ,晴,27,13,20,0,东南风,3～4级,东南风,<3级,O|办公类,188,62.66666667,63,0,62.9625,414.75,21.63636364,16
4|华北区,401|北京,BJACL,10102,2018/5/9,5,19,0,0,0,3,晴 ,多云,29,16,22.5,2.5,南风,3～4级,南风,<3级,O|办公类,188,62.66666667,63,58,62.9625,414.75,22.27272727,119
4|华北区,401|北京,BJACL,10102,2018/5/10,5,19,0,0,0,4,多云 ,多云,26,18,22,-0.5,南风,<3级,西北风,<3级,O|办公类,188,62.66666667,63,67,62.9625,414.75,26.77272727,17
4|华北区,401|北京,BJACL,10102,2018/5/11,5,19,0,0,0,5,小雨 ,多云,23,15,19,-3,南风,<3级,南风,<3级,O|办公类,188,62.66666667,63,63,62.9625,466,27.36363636,14
4|华北区,401|北京,BJACL,10102,2018/5/14,5,20,0,0,0,1,多云 ,多云,34,22,28,9,南风,<3级,南风,<3级,O|办公类,298,59.6,60,72,62.06666667,432.25,26.54545455,19
4|华北区,401|北京,BJACL,10102,2018/5/15,5,20,0,0,0,2,小雨 ,雷阵雨,30,22,26,-2,东南风,<3级,东南风,<3级,O|办公类,298,59.6,60,63,62.06666667,578.5,27.36363636,134
4|华北区,401|北京,BJACL,10102,2018/5/16,5,20,0,0,0,3,多云 ,小雨,30,21,25.5,-0.5,东风,<3级,东风,<3级,O|办公类,298,59.6,60,54,62.06666667,578.5,32.90909091,25
4|华北区,401|北京,BJACL,10102,2018/5/17,5,20,0,0,0,4,小雨 ,多云,25,19,22,-3.5,东北风,<3级,东风,<3级,O|办公类,298,59.6,60,54,62.06666667,578.5,33.81818182,27
4|华北区,401|北京,BJACL,10102,2018/5/18,5,20,0,0,0,5,多云 ,晴,28,17,22.5,0.5,南风,<3级,西南风,<3级,O|办公类,298,59.6,60,55,62.06666667,512.25,33.5,7
4|华北区,401|北京,BJACL,10102,2018/5/21,5,21,0,0,0,1,多云 ,小雨,25,17,21,-1.5,南风,<3级,南风,<3级,O|办公类,242,48.4,48,10,61.96666667,402,33.77272727,74
4|华北区,401|北京,BJACL,10102,2018/5/22,5,21,0,0,0,2,多云 ,晴,25,15,20,-1,西北风,3～4级,西南风,<3级,O|办公类,242,48.4,48,55,61.96666667,402,36.40909091,7
4|华北区,401|北京,BJACL,10102,2018/5/23,5,21,0,0,0,3,晴 ,晴,28,16,22,2,西南风,3～4级,西南风,<3级,O|办公类,242,48.4,48,60,61.96666667,402,36.68181818,29
4|华北区,401|北京,BJACL,10102,2018/5/24,5,21,0,0,0,4,晴 ,晴,31,17,24,2,南风,3-4级,南风,3-4级,O|办公类,242,48.4,48,51,61.96666667,402,37.68181818,8
4|华北区,401|北京,BJACL,10102,2018/5/25,5,21,0,0,0,5,多云 ,多云,32,19,25.5,1.5,西南风,1-2级,西南风,1-2级,O|办公类,242,48.4,48,66,61.96666667,466.25,38.04545455,68
4|华北区,401|北京,BJACL,10102,2018/5/28,5,22,0,0,0,1,晴 ,晴,30,16,23,-2.5,西北风,4～5级,北风,<3级,O|办公类,261,52.2,52,66,58.41666667,350.75,41.04545455,10
4|华北区,401|北京,BJACL,10102,2018/5/29,5,22,0,0,0,2,多云 ,多云,31,16,23.5,0.5,北风,3～4级,北风,<3级,O|办公类,261,52.2,52,37,58.41666667,125,41.27272727,38
4|华北区,401|北京,BJACL,10102,2018/5/30,5,22,0,0,0,3,晴 ,晴,33,18,25.5,2,东风,<3级,西南风,<3级,O|办公类,261,52.2,52,51,58.41666667,344,40.5,7
4|华北区,401|北京,BJACL,10102,2018/5/31,5,22,0,0,0,4,晴 ,晴,35,19,27,1.5,西南风,3-4级,西南风,3-4级,O|办公类,261,52.2,52,34,58.41666667,555,40.77272727,67
4|华北区,401|北京,BJACL,10102,2018/6/1,6,22,0,0,0,5,晴 ,多云,35,22,28.5,1.5,西南风,<3级,西南风,<3级,O|办公类,261,52.2,52,73,58.41666667,507.5,43.54545455,7
4|华北区,401|北京,BJACL,10102,2018/6/4,6,23,0,0,0,1,晴 ,晴,35,21,28,-0.5,西南风,4-5级,西南风,4-5级,O|办公类,264,52.8,53,61,55.71666667,337.5,42.63636364,38
4|华北区,401|北京,BJACL,10102,2018/6/5,6,23,0,0,0,2,多云 ,多云,38,25,31.5,3.5,西南风,4-5级,西南风,4-5级,O|办公类,264,52.8,53,50,55.71666667,126.6666667,35.40909091,0
4|华北区,401|北京,BJACL,10102,2018/6/6,6,23,0,0,0,3,多云 ,多云,36,25,30.5,-1,东北风,1-2级,东北风,1-2级,O|办公类,264,52.8,53,43,55.71666667,325.5,34.90909091,27
4|华北区,401|北京,BJACL,10102,2018/6/7,6,23,0,0,0,4,多云 ,多云,33,22,27.5,-3,东风,1-2级,东风,1-2级,O|办公类,264,52.8,53,53,55.71666667,366.25,34.45454545,12
4|华北区,401|北京,BJACL,10102,2018/6/8,6,23,0,0,0,5,多云 ,雷阵雨,32,25,28.5,1,西南风,1-2级,西南风,1-2级,O|办公类,264,52.8,53,57,55.71666667,583,34.27272727,11
4|华北区,401|北京,BJACL,10102,2018/6/11,6,24,0,0,0,1,多云 ,多云,29,19,24,-4.5,西南风,3-4级,西南风,3-4级,O|办公类,285,57,57,55,53.25,471.5,29.36363636,0
4|华北区,401|北京,BJACL,10102,2018/6/12,6,24,0,0,0,2,雷阵雨 ,雷阵雨,32,19,25.5,1.5,东南风,3～4级,东北风,<3级,O|办公类,285,57,57,70,53.25,471.5,28.59090909,41
4|华北区,401|北京,BJACL,10102,2018/6/13,6,24,0,0,0,3,雷阵雨 ,多云,28,18,23,-2.5,东北风,<3级,西北风,<3级,O|办公类,285,57,57,33,53.25,368.25,29.81818182,17
4|华北区,401|北京,BJACL,10102,2018/6/14,6,24,0,0,0,4,多云 ,多云,31,19,25,2,南风,<3级,南风,<3级,O|办公类,285,57,57,83,53.25,151.75,29.72727273,41
4|华北区,401|北京,BJACL,10102,2018/6/15,6,24,0,0,0,5,多云 ,多云,32,20,26,1,东南风,3～4级,东南风,<3级,O|办公类,285,57,57,44,53.25,193.25,25.5,16
4|华北区,401|北京,BJACL,10102,2018/6/19,6,25,0,0,0,2,晴 ,晴,33,20,26.5,0.5,东北风,3-4级,东北风,3-4级,O|办公类,312,62.4,62,60,52.6,194.75,25.09090909,113
4|华北区,401|北京,BJACL,10102,2018/6/20,6,25,0,0,0,3,晴 ,晴,35,21,28,1.5,南风,<3级,南风,<3级,O|办公类,312,62.4,62,46,52.6,678.5,29,45
4|华北区,401|北京,BJACL,10102,2018/6/21,6,25,0,0,0,4,多云 ,多云,35,23,29,1,东南风,<3级,东南风,<3级,O|办公类,312,62.4,62,72,52.6,321,30.72727273,83
4|华北区,401|北京,BJACL,10102,2018/6/22,6,25,0,0,0,5,多云 ,多云,30,21,25.5,-3.5,西南风,3～4级,北风,<3级,O|办公类,312,62.4,62,70,52.6,799.25,31.13636364,0
4|华北区,401|北京,BJACL,10102,2018/6/25,6,26,0,0,0,1,阴 ,雷阵雨,34,24,29,3.5,东南风,1-2级,东南风,1-2级,O|办公类,229,57.25,57,0,56.1,144.75,30.81818182,19
4|华北区,401|北京,BJACL,10102,2018/6/26,6,26,0,0,0,2,多云 ,晴,36,25,30.5,1.5,西南风,3-4级,西南风,3-4级,O|办公类,229,57.25,57,45,56.1,144.75,30.36363636,6
4|华北区,401|北京,BJACL,10102,2018/6/27,6,26,0,0,0,3,多云 ,多云,38,25,31.5,1,东北风,3-4级,东北风,3-4级,O|办公类,229,57.25,57,59,56.1,144.75,30.27272727,11
4|华北区,401|北京,BJACL,10102,2018/6/28,6,26,0,0,0,4,晴 ,晴,35,24,29.5,-2,北风,3～4级,西南风,<3级,O|办公类,229,57.25,57,62,56.1,674.5,27.68181818,6
4|华北区,401|北京,BJACL,10102,2018/6/29,6,26,0,0,0,5,晴 ,晴,38,25,31.5,2,东南风,<3级,南风,<3级,O|办公类,229,57.25,57,63,56.1,507,27.5,46
4|华北区,401|北京,BJACL,10102,2018/7/2,7,27,0,0,0,1,多云 ,雷阵雨,32,23,27.5,-4,东南风,<3级,东南风,3～4级,O|办公类,311,62.2,62,57,57.3625,160.75,27.86363636,8
4|华北区,401|北京,BJACL,10102,2018/7/3,7,27,0,0,0,2,小雨 ,多云,32,24,28,0.5,东北风,1-2级,东北风,1-2级,O|办公类,311,62.2,62,65,57.3625,160.75,27.90909091,29
4|华北区,401|北京,BJACL,10102,2018/7/4,7,27,0,0,0,3,多云 ,晴,36,25,30.5,2.5,西南风,<3级,南风,<3级,O|办公类,311,62.2,62,68,57.3625,160.75,26.18181818,20
4|华北区,401|北京,BJACL,10102,2018/7/5,7,27,0,0,0,4,多云 ,雷阵雨,36,24,30,-0.5,东北风,1-2级,东北风,1-2级,O|办公类,311,62.2,62,56,57.3625,695.25,26.77272727,80
4|华北区,401|北京,BJACL,10102,2018/7/6,7,27,0,0,0,5,多云 ,阴,34,23,28.5,-1.5,东南风,<3级,东南风,<3级,O|办公类,311,62.2,62,65,57.3625,471.25,28.68181818,26
4|华北区,401|北京,BJACL,10102,2018/7/9,7,28,0,0,0,1,雷阵雨 ,阴,29,22,25.5,-3,东南风,<3级,东南风,<3级,O|办公类,252,50.4,50,48,59.7125,471.25,29.86363636,76
4|华北区,401|北京,BJACL,10102,2018/7/10,7,28,0,0,0,2,阴 ,雷阵雨,30,27,28.5,3,东南风,<3级,南风,<3级,O|办公类,252,50.4,50,45,59.7125,251.25,32.09090909,2
4|华北区,401|北京,BJACL,10102,2018/7/11,7,28,0,0,0,3,中雨 ,大雨,25,22,23.5,-5,东南风,<3级,北风,<3级,O|办公类,252,50.4,50,49,59.7125,251.25,31.63636364,22
4|华北区,401|北京,BJACL,10102,2018/7/12,7,28,0,0,0,4,小雨 ,多云,27,22,24.5,1,西北风,<3级,北风,<3级,O|办公类,252,50.4,50,53,59.7125,437,32.13636364,2
4|华北区,401|北京,BJACL,10102,2018/7/13,7,28,0,0,0,5,雷阵雨 ,雷阵雨,29,24,26.5,2,东南风,1-2级,东南风,1-2级,O|办公类,252,50.4,50,57,59.7125,679,32.22727273,8
4|华北区,401|北京,BJACL,10102,2018/7/16,7,29,0,0,0,1,雷阵雨 ,雷阵雨,30,24,27,0.5,南风,<3级,东北风,<3级,O|办公类,280,56,56,55,58.0625,679,30.72727273,7
4|华北区,401|北京,BJACL,10102,2018/7/17,7,29,0,0,0,2,大雨 ,雷阵雨,26,23,24.5,-2.5,东南风,1-2级,东南风,1-2级,O|办公类,280,56,56,62,58.0625,328.25,30.27272727,60
4|华北区,401|北京,BJACL,10102,2018/7/18,7,29,0,0,0,3,多云 ,多云,32,25,28.5,4,南风,<3级,东风,<3级,O|办公类,280,56,56,38,58.0625,328.25,31.13636364,13
4|华北区,401|北京,BJACL,10102,2018/7/19,7,29,0,0,0,4,雷阵雨 ,雷阵雨,29,26,27.5,-1,东南风,1-2级,东南风,1-2级,O|办公类,280,56,56,77,58.0625,319.25,31,51
4|华北区,401|北京,BJACL,10102,2018/7/20,7,29,0,0,0,5,多云 ,多云,33,27,30,2.5,西南风,3～4级,南风,<3级,O|办公类,280,56,56,48,58.0625,661.5,28.18181818,5
4|华北区,401|北京,BJACL,10102,2018/7/23,7,30,0,0,0,1,雷阵雨 ,中雨,32,25,28.5,-1.5,东风,<3级,东北风,3～4级,O|办公类,303,60.6,61,69,56.4625,487.5,26.36363636,30
4|华北区,401|北京,BJACL,10102,2018/7/24,7,30,0,0,0,2,大雨 ,中雨,28,24,26,-2.5,北风,3-4级,北风,3-4级,O|办公类,303,60.6,61,70,56.4625,118,23.95454545,5
4|华北区,401|北京,BJACL,10102,2018/7/25,7,30,0,0,0,3,多云 ,多云,34,25,29.5,3.5,北风,1-2级,北风,1-2级,O|办公类,303,60.6,61,52,56.4625,228.5,24.18181818,22
4|华北区,401|北京,BJACL,10102,2018/7/26,7,30,0,0,0,4,多云 ,雷阵雨,34,25,29.5,0,东北风,<3级,东南风,<3级,O|办公类,303,60.6,61,56,56.4625,487.5,24.31818182,4
4|华北区,401|北京,BJACL,10102,2018/7/27,7,30,0,0,0,5,多云 ,多云,32,23,27.5,-2,南风,1-2级,南风,1-2级,O|办公类,303,60.6,61,56,56.4625,480,24.22727273,37
4|华北区,401|北京,BJACL,10102,2018/7/30,7,31,0,0,0,1,晴 ,晴,34,25,29.5,2,东南风,1-2级,东南风,1-2级,O|办公类,323,64.6,65,57,57.3,247.5,25.40909091,6
4|华北区,401|北京,BJACL,10102,2018/7/31,7,31,0,0,0,2,晴 ,晴,35,27,31,1.5,南风,<3级,南风,<3级,O|办公类,323,64.6,65,50,57.3,247.5,25.40909091,11
4|华北区,401|北京,BJACL,10102,2018/8/1,8,31,0,0,0,3,多云 ,雷阵雨,36,27,31.5,0.5,东南风,<3级,东南风,<3级,O|办公类,323,64.6,65,84,57.3,247.5,23.81818182,10
4|华北区,401|北京,BJACL,10102,2018/8/2,8,31,0,0,0,4,晴 ,晴,36,27,31.5,0,南风,1-2级,南风,1-2级,O|办公类,323,64.6,65,60,57.3,480,23.90909091,46
4|华北区,401|北京,BJACL,10102,2018/8/3,8,31,0,0,0,5,晴 ,晴,36,26,31,-0.5,南风,<3级,南风,<3级,O|办公类,323,64.6,65,72,57.3,495,24.68181818,7
4|华北区,401|北京,BJACL,10102,2018/8/6,8,32,0,0,0,1,多云 ,雷阵雨,30,20,25,-6,东风,<3级,东南风,<3级,O|办公类,300,60,60,73,57.9,349.5,24.09090909,22
4|华北区,401|北京,BJACL,10102,2018/8/7,8,32,0,0,0,2,雷阵雨 ,中雨,30,24,27,2,南风,1-2级,南风,1-2级,O|办公类,300,60,60,68,57.9,485,21.45454545,2
4|华北区,401|北京,BJACL,10102,2018/8/8,8,32,0,0,0,3,小雨 ,阴,30,24,27,0,东风,1-2级,东风,1-2级,O|办公类,300,60,60,51,57.9,125.5,20.36363636,72
4|华北区,401|北京,BJACL,10102,2018/8/9,8,32,0,0,0,4,多云 ,多云,30,24,27,0,西南风,<3级,南风,<3级,O|办公类,300,60,60,60,57.9,266,20.18181818,5
4|华北区,401|北京,BJACL,10102,2018/8/10,8,32,0,0,0,5,多云 ,雷阵雨,33,25,29,2,南风,<3级,东南风,<3级,O|办公类,300,60,60,48,57.9,793,20.31818182,23
4|华北区,401|北京,BJACL,10102,2018/8/13,8,33,0,0,0,1,雷阵雨 ,雷阵雨,30,24,27,-2,东北风,1-2级,东北风,1-2级,O|办公类,257,51.4,51,48,60.3,793,20.36363636,4
4|华北区,401|北京,BJACL,10102,2018/8/14,8,33,0,0,0,2,雷阵雨 ,小雨,29,24,26.5,-0.5,东风,1-2级,东风,1-2级,O|办公类,257,51.4,51,55,60.3,793,20.45454545,47
4|华北区,401|北京,BJACL,10102,2018/8/15,8,33,0,0,0,3,多云 ,多云,32,24,28,1.5,北风,3～4级,北风,<3级,O|办公类,257,51.4,51,53,60.3,121,22.22727273,1
4|华北区,401|北京,BJACL,10102,2018/8/16,8,33,0,0,0,4,晴 ,多云,31,21,26,-2,北风,1-2级,北风,1-2级,O|办公类,257,51.4,51,52,60.3,777.5,21.95454545,14
4|华北区,401|北京,BJACL,10102,2018/8/17,8,33,0,0,0,5,多云 ,雷阵雨,31,22,26.5,0.5,东南风,1-2级,东南风,1-2级,O|办公类,257,51.4,51,49,60.3,122.75,19.86363636,4
4|华北区,401|北京,BJACL,10102,2018/8/20,8,34,0,0,0,1,多云 ,晴,32,22,27,0.5,北风,<3级,北风,<3级,O|办公类,270,54,54,39,59.15,134.25,19.45454545,47
4|华北区,401|北京,BJACL,10102,2018/8/21,8,34,0,0,0,2,多云 ,多云,33,22,27.5,0.5,北风,1-2级,北风,1-2级,O|办公类,270,54,54,56,59.15,134.25,19.27272727,13
4|华北区,401|北京,BJACL,10102,2018/8/22,8,34,0,0,0,3,雷阵雨 ,多云,29,20,24.5,-3,西南风,1-2级,西南风,1-2级,O|办公类,270,54,54,41,59.15,134.25,19.63636364,29
4|华北区,401|北京,BJACL,10102,2018/8/23,8,34,0,0,0,4,晴 ,晴,31,21,26,1.5,北风,1-2级,北风,1-2级,O|办公类,270,54,54,74,59.15,503.5,19.59090909,3
4|华北区,401|北京,BJACL,10102,2018/8/24,8,34,0,0,0,5,多云 ,晴,32,20,26,0,北风,1-2级,北风,1-2级,O|办公类,270,54,54,60,59.15,84.75,19.5,35
4|华北区,401|北京,BJACL,10102,2018/8/27,8,35,0,0,0,1,阴 ,雷阵雨,30,22,26,0,东南风,1-2级,东南风,1-2级,O|办公类,244,48.8,49,40,57.5,304.25,20.09090909,7
4|华北区,401|北京,BJACL,10102,2018/8/28,8,35,0,0,0,2,多云 ,晴,30,22,26,0,北风,1-2级,北风,1-2级,O|办公类,244,48.8,49,46,57.5,304.25,20.22727273,14
4|华北区,401|北京,BJACL,10102,2018/8/29,8,35,0,0,0,3,晴 ,晴,32,20,26,0,北风,1-2级,北风,1-2级,O|办公类,244,48.8,49,54,57.5,304.25,19.18181818,1
4|华北区,401|北京,BJACL,10102,2018/8/30,8,35,0,0,0,4,小雨 ,多云,28,20,24,-2,西南风,1-2级,西南风,1-2级,O|办公类,244,48.8,49,60,57.5,446,18.95454545,12
4|华北区,401|北京,BJACL,10102,2018/8/31,8,35,0,0,0,5,多云 ,阴,29,19,24,0,西南风,1-2级,西南风,1-2级,O|办公类,244,48.8,49,44,57.5,414,19,0
4|华北区,401|北京,BJACL,10102,2018/9/3,9,36,0,0,0,1,晴 ,晴,32,19,25.5,1.5,西北风,4-5级,西北风,4-5级,O|办公类,293,58.6,59,68,53.55,370.25,18.54545455,4
4|华北区,401|北京,BJACL,10102,2018/9/4,9,36,0,0,0,2,晴 ,晴,30,18,24,-1.5,西南风,3-4级,西南风,3-4级,O|办公类,293,58.6,59,58,53.55,291.25,16.63636364,0
4|华北区,401|北京,BJACL,10102,2018/9/5,9,36,0,0,0,3,晴 ,多云,31,20,25.5,1.5,西南风,3-4级,西南风,3-4级,O|办公类,293,58.6,59,51,53.55,339.75,16.31818182,0
4|华北区,401|北京,BJACL,10102,2018/9/6,9,36,0,0,0,4,晴 ,晴,27,18,22.5,-3,西北风,4-5级,西北风,4-5级,O|办公类,293,58.6,59,66,53.55,231.3333333,15.31818182,0
4|华北区,401|北京,BJACL,10102,2018/9/7,9,36,0,0,0,5,晴 ,晴,27,16,21.5,-1,西北风,3-4级,西北风,3-4级,O|办公类,293,58.6,59,50,53.55,473.75,15.22727273,0
4|华北区,401|北京,BJACL,10102,2018/9/10,9,37,0,0,0,1,多云 ,多云,28,19,23.5,2,南风,1-2级,南风,1-2级,O|办公类,290,58,58,56,53.2,157.25,11.95454545,6
4|华北区,401|北京,BJACL,10102,2018/9/11,9,37,0,0,0,2,多云 ,多云,26,19,22.5,-1,南风,1-2级,南风,1-2级,O|办公类,290,58,58,65,53.2,180.75,12,39
4|华北区,401|北京,BJACL,10102,2018/9/12,9,37,0,0,0,3,多云 ,多云,29,18,23.5,1,南风,1-2级,南风,1-2级,O|办公类,290,58,58,44,53.2,442.25,12.72727273,2
4|华北区,401|北京,BJACL,10102,2018/9/13,9,37,0,0,0,4,多云 ,多云,29,20,24.5,1,南风,1-2级,南风,1-2级,O|办公类,290,58,58,63,53.2,280,12.63636364,12
4|华北区,401|北京,BJACL,10102,2018/9/14,9,37,0,0,0,5,多云 ,多云,28,19,23.5,-1,西南风,1-2级,西南风,1-2级,O|办公类,290,58,58,62,53.2,214,11.04545455,2
4|华北区,401|北京,BJACL,10102,2018/9/17,9,38,0,0,0,1,多云 ,多云,27,16,21.5,-2,南风,1-2级,南风,1-2级,O|办公类,324,64.8,65,64,54.85,326.6666667,11.09090909,67
4|华北区,401|北京,BJACL,10102,2018/9/18,9,38,0,0,0,2,阴 ,多云,25,17,21,-0.5,西南风,1-2级,西南风,1-2级,O|办公类,324,64.8,65,61,54.85,326.6666667,13.5,2
4|华北区,401|北京,BJACL,10102,2018/9/19,9,38,0,0,0,3,多云 ,多云,25,17,21,0,南风,1-2级,南风,1-2级,O|办公类,324,64.8,65,62,54.85,122,13.40909091,28
4|华北区,401|北京,BJACL,10102,2018/9/20,9,38,0,0,0,4,多云 ,多云,27,16,21.5,0.5,南风,1-2级,南风,1-2级,O|办公类,324,64.8,65,68,54.85,326,12.54545455,8
4|华北区,401|北京,BJACL,10102,2018/9/21,9,38,0,0,0,5,晴 ,晴,25,14,19.5,-2,西北风,4-5级,西北风,4-5级,O|办公类,324,64.8,65,69,54.85,349.75,12.31818182,45
4|华北区,401|北京,BJACL,10102,2018/9/25,9,39,0,0,0,2,晴 ,多云,24,12,18,-1.5,南风,1-2级,南风,1-2级,O|办公类,340,68,68,71,57.55,240.5,13.04545455,7
4|华北区,401|北京,BJACL,10102,2018/9/26,9,39,0,0,0,3,多云 ,多云,24,14,19,1,南风,1-2级,南风,1-2级,O|办公类,340,68,68,70,57.55,224,13.22727273,10
